Name,Number_of_Ratings,Rating,Longitude,Latitude,Category
Joharat Alyasmin Minimarket,61.0,3.8,46.6726101,24.8488274,groceries
كويك ماركت هنقرستيشن,160.0,4.1,46.5909761,24.8300862,groceries
تموينات ليلى,217.0,4.1,46.6505326,24.6011051,groceries
تمنيات مودي ناصر محمد,15.0,3.3,46.7401849,24.5716185,groceries
تموينات و مخابز غدير الجنان,10.0,3.9,46.6098864,24.5983529,groceries
تموينات ركن النبع للمواد الغذائية,17.0,3.6,46.8474072,24.6901863,groceries
تموينات صالح العقيل,2.0,3.5,46.699183,24.6783624,groceries
KSH SUPERMARKET,5.0,3.2,46.641741,24.6060506,groceries
تموينات راجح العزي,15.0,3.5,46.7671717,24.682903,groceries
تموينات جيهان عبدالعزيز السويلم,9.0,4.7,46.6969035,24.5682094,groceries
بقالة رهف,29.0,3.9,46.8565698,24.8101738,groceries
تموينات سلمى عامر,13.0,2.8,46.8502069,24.7239354,groceries
Andenossia Supermarket,153.0,3.7,46.7682301,24.7297052,groceries
تموينات سنابل الخير,68.0,4.3,46.6671917,24.6078337,groceries
أسواق كيف الأصالة فرع القيروان,151.0,4.0,46.5925465,24.8269156,groceries
Supermarket بقالة عبدالعزيز,49.0,4.1,46.8925423,24.7948601,groceries
تموينات فايز شبرين القرني,203.0,3.2,46.6034375,24.8131875,groceries
تموينات زهرة جنائن 2,10.0,2.9,46.7998206,24.8103221,groceries
تموينات ضيحه عبدالحميد للمواد الغذائية,0.0,0.0,46.7617532,24.7365542,groceries
سبار إكسبريس,2.0,5.0,46.7169696,24.924371,groceries
بقالة الأمزون الخليج العربي للمواد الغذائيه,10.0,3.4,46.7551038,24.6110184,groceries
تموينات سماء العاصمة للمواد الغذائية,5.0,5.0,46.7492847,24.6724177,groceries
تموينات مضاوي,11.0,4.6,46.5821315,24.5519791,groceries
تموينات روح السهر,4.0,1.5,46.6406485,24.5744693,groceries
تموينات بستان حائل للمواد الغذائية,3.0,3.7,46.855473,24.6942975,groceries
تموينات ركن البيان,13.0,2.4,46.7444135,24.8160755,groceries
Princess Bandari Bint Saud AL Saud Supermarket,2.0,5.0,46.7108549,24.6788044,groceries
Riyadh super market,28.0,3.9,46.7752823,24.7593417,groceries
هايبر قوت. تموينات,13.0,3.2,46.7017581,24.7644035,groceries
Ruyat Al Wafa Super Market,58.0,3.4,46.816799,24.7102805,groceries
مون مارت,20.0,4.1,46.5774038,24.76704,groceries
KAMAL SUPER MARKET,5.0,4.6,46.8809264,24.5685617,groceries
Summit of Arab Circles for Foodstuffs,87.0,4.2,46.7212842,24.7603934,groceries
تموينات امداد الرواد Mini Market,15.0,5.0,46.6827315,24.555861,groceries
تموينات نجد الهمم للمواد الغذائيه 24 ساعه . Najid Alhimam Markets 24 hours,37.0,4.1,46.7727735,24.7364016,groceries
تموينات وائل العنزي,22.0,4.0,46.738798,24.4544776,groceries
Supermarket Subaie,185.0,3.9,46.8908899,24.8133929,groceries
تموينات دانة السعادة للمواد الغذائية,8.0,4.3,46.8251445,24.6863784,groceries
تموينات زبرجد للمواد الغذائية,14.0,4.5,46.6137526,24.5839864,groceries
تموينات كنوز الفخر,40.0,4.5,46.5847195,24.68218,groceries
El Riyadh Supermarket,63.0,4.2,46.6747838,24.5743827,groceries
بستان العائلة تموينات,28.0,3.9,46.7039328,24.795898,groceries
تموينات لوردا,65.0,3.8,46.7293637,24.671276,groceries
Asian Supermarket,1027.0,4.0,46.8469009,24.6134383,groceries
تموينات نوايا الخير,151.0,4.1,46.6196416,24.7928371,groceries
تموينات النهدي,177.0,4.0,46.7973376,24.723561,groceries
بقالة جناين الملقا,17.0,3.8,46.5928701,24.8084639,groceries
تموينات دانة النظيم,10.0,4.0,46.900015,24.8008025,groceries
تموينات عالم الإيمان,9.0,2.2,46.8268288,24.7829865,groceries
مستودع سعود العلي للخضار والفواكه,90.0,4.0,46.8159828,24.4569858,groceries
تموينات شموخ السارية,9.0,4.2,46.8383866,24.7260078,groceries
"تموينات عبدالله للمواد الغذائية Tamwinat Abdallah , super store",1.0,5.0,46.7963171,24.780381,groceries
تموينات وادي نوار,15.0,4.1,46.62148939999999,24.8009902,groceries
تموينات سعد بن علي بن ابراهيم السديري للمواد الغذائيه,14.0,4.5,46.7037955,24.6592871,groceries
تموينات سلطانه عايد مران الحبوب,3.0,4.7,46.7996372,24.6306163,groceries
Sekha Al Jaza Al Othaibi Grocery,2.0,5.0,46.8670687,24.8502022,groceries
تموينات سلطان بن خلف بن محسن المطيري للمواد الغذائية,2.0,4.0,46.7690466,24.7298867,groceries
تموينات الرجبة,28.0,3.8,46.6161278,24.6016377,groceries
تموينات نبته القيروان لبيع المواد الغذائيه,10.0,4.5,46.5935754,24.8249378,groceries
Shaklan Markets - اسواق شكلان,91.0,4.1,46.6589537,24.8649717,groceries
Sweet Mart,172.0,3.8,46.5982975,24.8155458,groceries
أسواق ومخابز أغصان التفاح 2,46.0,4.0,46.7993889,24.9278889,groceries
تموينات و خضار وفواكه المستهلك العربي للمواد الغذائية و الإستهلاكية,16.0,4.1,46.78979529999999,24.5687143,groceries
شركة أوسمة الاعمار,17.0,4.2,46.8478086,24.6103307,groceries
تموينات فالح احمد عطيه الثقفي,1.0,5.0,46.7628751,24.5559334,groceries
بقاله بيت الشعر هاشم,4.0,3.8,47.0015458,24.9679991,groceries
"Sun Mart, تموينات الشمس (Ring Road Branch)",6.0,4.3,46.8328115,24.641709,groceries
تموينات اسواق ركن حي الواحة,7.0,2.6,46.8031234,24.8035086,groceries
تموينات'مستقبل'الفضاء,2.0,5.0,46.7963775,24.5535576,groceries
تموينات الساعة بلس للتجارة فرع 22,3.0,5.0,46.8476693,24.711568,groceries
تموينات سعيد صالح بن سعيد اليامي,36.0,3.4,46.7034332,24.5800224,groceries
تموينات ارزاق الشمال للمواد الغذائية — حي النزهة,42.0,3.6,46.7022856,24.7466439,groceries
SUN MART تموينات الشمس (Sulay Branch),6.0,5.0,46.8802117,24.6245865,groceries
تموينات درة الشرق للمواد الغذائية حي الحزم,17.0,3.9,46.64017339999999,24.5241119,groceries
بقالة الخير,41.0,3.9,46.709295,24.5759368,groceries
تموينات لؤلؤة الكرم,6.0,4.2,46.6347678,24.4869074,groceries
بقالة فاطمة,17.0,4.8,46.7191148,24.6143682,groceries
تموينات ذا ماركت,53.0,3.9,46.614087,24.8960743,groceries
‏تموينات قلب العليا,5.0,2.8,46.7066551,24.6727831,groceries
FAI,55.0,3.0,46.7136502,24.9285441,groceries
متجر بقالة فاطمه إبراهيم شراحيلي للمواد الغذائية,1.0,5.0,46.7181885,24.6629696,groceries
Hussein Abdullah Saleh Al Saleh supermarket,1.0,5.0,46.7699663,24.7551477,groceries
تموينات فهد,29.0,4.2,46.7543529,24.6218032,groceries
تموينات حسام حلواني المونسيه2,143.0,3.9,46.7666169,24.8151898,groceries
A2Z Dubai Markets,389.0,4.1,46.8711318,24.5638343,groceries
Aljhdre markets,44.0,4.1,46.6370824,24.6870998,groceries
تموينات صديق علي الجعفري,1.0,5.0,46.6346014,24.5039799,groceries
Le Mart Supermarket,678.0,3.8,46.6748836,24.7819403,groceries
تموينات للمواد الغذائية والكماليات,48.0,3.5,46.6184429,24.7738993,groceries
بقالة جبال ااهدى للمواد الغذائية,0.0,0.0,46.6562947,24.8568116,groceries
Tamimi Markets Express | أسواق التميمي إكسبرس,3.0,4.7,46.7181875,24.9236875,groceries
تموينات مراحب التسوق,3.0,1.0,46.7567057,24.5823478,groceries
تموينات دانه الربوه,319.0,4.1,46.7599573,24.6821547,groceries
بقاله نصار الذيابي,7.0,4.1,46.8361245,24.9343243,groceries
Mercado,3.0,2.3,46.81197909999999,24.924317,groceries
تموينات هدي المستقبل للتجارة,1.0,1.0,46.7081356,24.7355122,groceries
تموينات دروب الرمل للتسوق,27.0,3.0,46.8659386,24.8799603,groceries
سوبر ماركت الحي,11.0,2.6,46.8544297,24.7712317,groceries
تموينات حمود,23.0,3.7,46.8489791,24.6937887,groceries
BASATEEN AL SHARQ MARKET,2.0,5.0,46.8465828,24.7439102,groceries
Shopping Balcony Grocery Store,121.0,3.8,46.6677511,24.7651236,groceries
تموينات بدر الحربي,8.0,4.5,46.828107,24.8530715,groceries
Oasis Supermarket,155.0,3.8,46.6877705,24.8164913,groceries
تموينات أناقة المعالي,12.0,2.8,46.6207481,24.6348406,groceries
تموينات انتبه للتجاره,3.0,5.0,46.6377199,24.4887904,groceries
تموينات مسار وجهه,7.0,2.4,46.8451092,24.7068628,groceries
تموينات سماء السلي,9.0,4.4,46.8555296,24.6803784,groceries
تموينات ثمار تايم,81.0,3.8,46.7907324,24.8126718,groceries
تموينات وخضار مستهلك اليوم,6.0,5.0,46.6802222,24.5103289,groceries
تموينات صالح فرحان بن دغيم الشكره,8.0,4.5,46.6973628,24.7510582,groceries
Al Annas Supermarket,6.0,2.8,46.7060854,24.6640753,groceries
samaa grocery store,25.0,2.9,46.8802259,24.6245628,groceries
أسواق زهرة,534.0,4.1,46.6900534,24.5280612,groceries
تموينات مهدي اليامي الخليج,5.0,5.0,46.8141841,24.7803766,groceries
Alblish supermarket,996.0,4.0,46.5950049,24.6037072,groceries
تموينات محمد على سعد الرشود,53.0,4.0,46.7209671,24.696424,groceries
تموينات شهد عمري للمواد الغذائي - (Bismillah Super Market),165.0,4.2,46.8583223,24.6152299,groceries
تموينات عبدالعزيز عايض التركي,1.0,5.0,46.869878,24.5936331,groceries
تموينات ناصر / توينات مزنه علي عبد الراهمان,11.0,3.2,46.745,24.6773806,groceries
تموينات العتيبي للمواد الغذائية,12.0,4.2,46.5825523,24.5945934,groceries
بقالة البدو,1.0,5.0,46.91280150000001,25.007873,groceries
SHONA,1368.0,3.9,46.809942,24.8087509,groceries
تموينات أحمر و أخضر,35.0,4.9,46.7626261,24.820737,groceries
الأربع مهات ماركت,27.0,4.3,46.83319609999999,24.8357341,groceries
تموينات باجنيد,164.0,4.2,46.8022318,24.6539609,groceries
تموينات غذاء الوطنية,3.0,5.0,46.7640632,24.7703479,groceries
تموينات ملتقى المورد,1.0,5.0,46.7516767,24.6280959,groceries
تموينات سلة العليا,21.0,3.9,46.693161,24.6802217,groceries
Minimarket Banyu Wangi toko Indonesian,86.0,3.9,46.69630009999999,24.5687151,groceries
تموينات فلاح نايف الشمري للمواد الغذائية,5.0,3.6,46.6932704,24.6286799,groceries
ALRIHAL ALMUGHAMIR FOODSTUFF SUPER MARKET,139.0,4.2,46.6694549,24.711251,groceries
تموينات ماجد ندى بن نومان العنزي للمواد الغذائيه,5.0,3.4,46.74713149999999,24.6744846,groceries
تموينات رحيق الياسمين,15.0,4.4,46.76807660000001,24.6819078,groceries
Goods Super Market,39.0,4.2,46.6633213,24.6705331,groceries
تموينات سلة الحي,58.0,3.8,46.6758605,24.7665234,groceries
وقت التموين tamween time,331.0,4.0,46.65090559999999,24.8282105,groceries
بقالة منتقى الأغذية Muntaqa Food Mini Market,16.0,5.0,46.6427898,24.6108766,groceries
تموينات احمد الزهراني,7.0,3.7,46.59241850000001,24.8038699,groceries
Highway Supermarket,13.0,4.5,46.883415,24.5368018,groceries
Home,61.0,4.0,46.7457721,24.6215768,groceries
A Markert,20.0,3.9,46.7913401,24.9181072,groceries
تموينات أطياف الدرعية للمواد الغذائية,14.0,4.7,46.7071292,24.5267789,groceries
تموينات ديما,24.0,3.8,46.5954731,24.594973,groceries
تموينات طلبات الحارة,11.0,5.0,46.6535982,24.5298555,groceries
University store,172.0,3.7,46.62231,24.72041,groceries
Mohammed Saad Alotaibi Grocery تموينات محمد سعد المقاطي العتيبي,16.0,4.7,46.8077619,24.7276137,groceries
Philippines Super Mart,33.0,4.1,46.7076286,24.7752542,groceries
تموينات شعاع الماسي,8.0,3.0,46.8988344,24.8080897,groceries
Panda Supermarket-Al Yasmin Mall,2736.0,4.0,46.835275,24.569752,groceries
تموينات مهدي اليامي,179.0,3.0,46.8130643,24.8105793,groceries
Kbrani Supermarket,18.0,3.3,46.8024764,24.5634341,groceries
تموينات أضواء العاج للمواد الغذائية,18.0,3.0,46.84081980000001,24.7263938,groceries
تموينات القرني للمواد الغذائية حي الملك فيصل شارع سعود الكبير تقاطع شارع الفضول,47.0,3.6,46.7706342,24.7669565,groceries
مؤسسة أضواء السلطان للخضار والفواكه,226.0,4.0,46.7604957,24.7248389,groceries
Tamimi Markets,865.0,3.9,46.6468268,24.8581962,groceries
تموينات القرني,87.0,3.9,46.88101349999999,24.5686743,groceries
تموينات مكعب الثلج,2.0,5.0,46.8113001,24.7163559,groceries
Nesto Hypermarket Sanaya,5458.0,4.0,46.8648333,24.5615995,groceries
أسواق ومخابز سلة زاد الغذاء,296.0,4.0,46.764808,24.7793189,groceries
تموينات روابي الكورنيش,42.0,4.0,46.7585074,24.741414,groceries
Super market,3.0,4.3,46.7800162,24.6334562,groceries
تموينات غذاء لانا,18.0,3.6,46.8952109,24.8049356,groceries
تموينات طيبه الشرقيه التجاريه,23.0,4.6,46.6586315,24.5277671,groceries
تموينات مكارم الخليج,50.0,4.1,46.77841230000001,24.6787652,groceries
Grocery waves silk,168.0,3.5,46.5818415,24.7816052,groceries
تموينات الموسى,72.0,3.7,46.6746645,24.7011531,groceries
بقالة المعيزلة,94.0,3.6,46.8353259,24.7771233,groceries
Riyadh Supermarket,4.0,4.5,46.7451816,24.6289161,groceries
Yanabeeh Al-Sahadah Super Market,16.0,3.9,46.72224509999999,24.6691647,groceries
تموينات اطلالة المشرق,9.0,3.7,46.6414677,24.5708137,groceries
تموينات الربيع,3.0,4.3,46.9948042,24.449014,groceries
تموينات الربعي,139.0,3.6,46.7986534,24.8656928,groceries
مؤسسة شذرات للتجاره,1.0,5.0,46.8459295,24.6110138,groceries
تموينات البضاعه الناطقة,5.0,3.8,46.7429822,24.579955,groceries
تموينات شذى الديرة للمواد الاستهلاكية والغذائية,47.0,4.5,46.6156255,24.8862845,groceries
Food Corner Supermarket- اسواق ركن الغذاء,100.0,4.1,46.7592015,24.7346038,groceries
Super Market,7.0,3.4,46.62962479999999,24.8835066,groceries
United star markets,54.0,3.4,46.5979252,24.6928533,groceries
سلة الجنان حي الحمراء شارع ال دواود,25.0,4.6,46.7705625,24.7820625,groceries
SAVE ARRIVAL STORES,0.0,0.0,46.84489689999999,24.6197963,groceries
Baqala Rajasthani,50.0,3.9,46.8438281,24.8191465,groceries
تموينات غصون العوالي,64.0,3.9,46.7157462,24.5646197,groceries
تموينات غصون البركة للمواد الغذائية,33.0,4.2,46.8969321,24.7965937,groceries
تموينات انوار العبلاء,17.0,2.3,46.8761488,24.8461023,groceries
تموينات طاش مطاش,23.0,4.0,46.84306249999999,24.7014792,groceries
تموينات تلال الطرف,291.0,3.8,46.8488839,24.5610469,groceries
تموينات منصور الرشيدي,9.0,3.9,46.8707028,24.7933712,groceries
Super Market اسواق,31.0,3.8,46.832859,24.9187652,groceries
Platinum corner supermarket,4.0,5.0,46.7445901,24.6778493,groceries
تموينات زاد العوالي,11.0,3.6,46.6921736,24.5271542,groceries
تموينات سطر,19.0,3.7,46.8129234,24.8137914,groceries
سوبرماركت,1.0,5.0,46.6612324,24.5835892,groceries
أسواق ومخابز رزق العيلة,19.0,3.8,46.7837793,24.93125,groceries
تموينات وسن العنزي,3.0,3.7,46.89281889999999,24.8017413,groceries
تموينات نهال نجد,16.0,4.5,46.6271212,24.4918902,groceries
Bangladeshi bakala,1.0,5.0,47.0095294,24.4508558,groceries
تموينات محمد,19.0,3.7,46.5732229,24.5485568,groceries
KHAYRAT JANAA SUPERMARKET,9.0,3.6,46.8125466,24.676018,groceries
Abeer Grocery,73.0,4.1,46.7054116,24.569189,groceries
تموينات وفير,29.0,4.0,46.73978899999999,24.8174237,groceries
تموينات زهرة الرجبة,245.0,4.0,46.8380079,24.569019,groceries
